road_id,date,lon,lat,daily_total
NRA_000000001679,2020-01-18,-8.9188,53.17348,3844
NRA_000000001679,2020-01-19,-8.9188,53.17348,3558
NRA_000000001679,2020-01-20,-8.9188,53.17348,4238
NRA_000000001679,2020-01-21,-8.9188,53.17348,4156
NRA_000000001679,2020-01-22,-8.9188,53.17348,4329
NRA_000000001679,2020-01-23,-8.9188,53.17348,4319
NRA_000000001679,2020-01-24,-8.9188,53.17348,4663
NRA_000000001679,2020-01-25,-8.9188,53.17348,4264
NRA_000000001679,2020-01-26,-8.9188,53.17348,3363
NRA_000000001679,2020-01-27,-8.9188,53.17348,3938
NRA_000000001679,2020-01-28,-8.9188,53.17348,3777
NRA_000000001679,2020-01-29,-8.9188,53.17348,4257
NRA_000000001679,2020-01-30,-8.9188,53.17348,4181
NRA_000000001679,2020-01-31,-8.9188,53.17348,4576
NRA_000000001679,2020-02-01,-8.9188,53.17348,3782
NRA_000000001679,2020-02-02,-8.9188,53.17348,3435
NRA_000000001679,2020-02-03,-8.9188,53.17348,4129
NRA_000000001679,2020-02-04,-8.9188,53.17348,4248
NRA_000000001679,2020-02-05,-8.9188,53.17348,4291
NRA_000000001679,2020-02-06,-8.9188,53.17348,4347
NRA_000000001679,2020-02-07,-8.9188,53.17348,4620
NRA_000000001679,2020-02-08,-8.9188,53.17348,3312
NRA_000000001679,2020-02-09,-8.9188,53.17348,2644
NRA_000000001679,2020-02-10,-8.9188,53.17348,3675
NRA_000000001679,2020-02-11,-8.9188,53.17348,3865
NRA_000000001679,2020-02-12,-8.9188,53.17348,4264
NRA_000000001679,2020-02-13,-8.9188,53.17348,4231
NRA_000000001679,2020-02-14,-8.9188,53.17348,4663
NRA_000000001679,2020-02-15,-8.9188,53.17348,3253
NRA_000000001679,2020-02-16,-8.9188,53.17348,2798
NRA_000000001679,2020-02-17,-8.9188,53.17348,4050
NRA_000000001679,2020-02-18,-8.9188,53.17348,4065
NRA_000000001679,2020-02-19,-8.9188,53.17348,4686
NRA_000000001679,2020-02-20,-8.9188,53.17348,4492
NRA_000000001679,2020-02-21,-8.9188,53.17348,3990
NRA_000000001679,2020-02-22,-8.9188,53.17348,3743
NRA_000000001679,2020-02-23,-8.9188,53.17348,3418
NRA_000000001679,2020-02-24,-8.9188,53.17348,4196
NRA_000000001679,2020-02-25,-8.9188,53.17348,4306
NRA_000000001679,2020-02-26,-8.9188,53.17348,4523
NRA_000000001679,2020-02-27,-8.9188,53.17348,4726
NRA_000000001679,2020-02-28,-8.9188,53.17348,4887
NRA_000000001679,2020-02-29,-8.9188,53.17348,2025
NRA_000000001679,2020-03-01,-8.9188,53.17348,3861
NRA_000000001679,2020-03-02,-8.9188,53.17348,4414
NRA_000000001679,2020-03-03,-8.9188,53.17348,4726
NRA_000000001679,2020-03-04,-8.9188,53.17348,5687
NRA_000000001679,2020-03-05,-8.9188,53.17348,4674
NRA_000000001679,2020-03-06,-8.9188,53.17348,5318
NRA_000000001679,2020-03-07,-8.9188,53.17348,5027
NRA_000000001679,2020-03-08,-8.9188,53.17348,3850
NRA_000000001679,2020-03-09,-8.9188,53.17348,4218
NRA_000000001679,2020-03-10,-8.9188,53.17348,4521
NRA_000000001679,2020-03-11,-8.9188,53.17348,4143
NRA_000000001679,2020-03-12,-8.9188,53.17348,3893
NRA_000000001679,2020-03-13,-8.9188,53.17348,3708
NRA_000000001679,2020-03-14,-8.9188,53.17348,2910
NRA_000000001679,2020-03-15,-8.9188,53.17348,3592
NRA_000000001679,2020-03-16,-8.9188,53.17348,3001
NRA_000000001679,2020-03-17,-8.9188,53.17348,1931
NRA_000000001679,2020-03-18,-8.9188,53.17348,2916
NRA_000000001679,2020-03-19,-8.9188,53.17348,3239
NRA_000000001679,2020-03-20,-8.9188,53.17348,3395
NRA_000000001679,2020-03-21,-8.9188,53.17348,2318
NRA_000000001679,2020-03-22,-8.9188,53.17348,4294
NRA_000000001679,2020-03-23,-8.9188,53.17348,2525
NRA_000000001679,2020-03-24,-8.9188,53.17348,2740
NRA_000000001679,2020-03-25,-8.9188,53.17348,2469
NRA_000000001679,2020-03-26,-8.9188,53.17348,2673
NRA_000000001679,2020-03-27,-8.9188,53.17348,3148
NRA_000000001679,2020-03-28,-8.9188,53.17348,1181
NRA_000000001679,2020-03-29,-8.9188,53.17348,776
NRA_000000001679,2020-03-30,-8.9188,53.17348,1451
NRA_000000001679,2020-03-31,-8.9188,53.17348,1345
NRA_000000001679,2020-04-01,-8.9188,53.17348,1382
NRA_000000001679,2020-04-02,-8.9188,53.17348,1432
NRA_000000001679,2020-04-03,-8.9188,53.17348,1585
NRA_000000001679,2020-04-04,-8.9188,53.17348,1189
NRA_000000001679,2020-04-05,-8.9188,53.17348,849
NRA_000000001679,2020-04-06,-8.9188,53.17348,1441
NRA_000000001679,2020-04-07,-8.9188,53.17348,1540
NRA_000000001679,2020-04-08,-8.9188,53.17348,1554
NRA_000000001679,2020-04-09,-8.9188,53.17348,1522
NRA_000000001679,2020-04-10,-8.9188,53.17348,1298
NRA_000000001679,2020-04-11,-8.9188,53.17348,1190
NRA_000000001679,2020-04-12,-8.9188,53.17348,636
NRA_000000001679,2020-04-13,-8.9188,53.17348,857
NRA_000000001679,2020-04-14,-8.9188,53.17348,1486
NRA_000000001679,2020-04-15,-8.9188,53.17348,1494
NRA_000000001679,2020-04-16,-8.9188,53.17348,1610
NRA_000000001679,2020-04-17,-8.9188,53.17348,1710
NRA_000000001679,2020-04-18,-8.9188,53.17348,1199
NRA_000000001679,2020-04-19,-8.9188,53.17348,885
NRA_000000001679,2020-04-20,-8.9188,53.17348,1521
NRA_000000001679,2020-04-21,-8.9188,53.17348,1656
NRA_000000001679,2020-04-22,-8.9188,53.17348,1667
NRA_000000001679,2020-04-23,-8.9188,53.17348,1710
NRA_000000001679,2020-04-24,-8.9188,53.17348,1795
NRA_000000001679,2020-04-25,-8.9188,53.17348,1387
NRA_000000001679,2020-04-26,-8.9188,53.17348,935
NRA_000000001679,2020-04-27,-8.9188,53.17348,1613
NRA_000000001679,2020-04-28,-8.9188,53.17348,1705
NRA_000000001679,2020-04-29,-8.9188,53.17348,1659
NRA_000000001679,2020-04-30,-8.9188,53.17348,1730
NRA_000000001679,2020-05-01,-8.9188,53.17348,1793
NRA_000000001679,2020-05-02,-8.9188,53.17348,1294
NRA_000000001679,2020-05-03,-8.9188,53.17348,969
NRA_000000001679,2020-05-04,-8.9188,53.17348,1089
NRA_000000001679,2020-05-05,-8.9188,53.17348,1750
NRA_000000001679,2020-05-06,-8.9188,53.17348,1985
NRA_000000001679,2020-05-07,-8.9188,53.17348,1962
NRA_000000001681,2020-01-09,-9.2641,52.70957,3403
NRA_000000001681,2020-01-10,-9.2641,52.70957,3687
NRA_000000001681,2020-01-11,-9.2641,52.70957,2727
NRA_000000001681,2020-01-12,-9.2641,52.70957,2665
NRA_000000001681,2020-01-13,-9.2641,52.70957,2793
NRA_000000001681,2020-01-14,-9.2641,52.70957,3583
NRA_000000001681,2020-01-15,-9.2641,52.70957,3693
NRA_000000001681,2020-01-16,-9.2641,52.70957,3772
NRA_000000001681,2020-01-17,-9.2641,52.70957,3851
NRA_000000001681,2020-01-18,-9.2641,52.70957,2904
NRA_000000001681,2020-01-19,-9.2641,52.70957,2775
NRA_000000001681,2020-01-20,-9.2641,52.70957,3438
NRA_000000001681,2020-01-21,-9.2641,52.70957,3540
NRA_000000001681,2020-01-22,-9.2641,52.70957,3599
NRA_000000001681,2020-01-23,-9.2641,52.70957,3484
NRA_000000001681,2020-01-24,-9.2641,52.70957,3949
NRA_000000001681,2020-01-25,-9.2641,52.70957,3052
NRA_000000001681,2020-01-26,-9.2641,52.70957,3045
NRA_000000001681,2020-01-27,-9.2641,52.70957,3676
NRA_000000001681,2020-01-28,-9.2641,52.70957,3509
NRA_000000001681,2020-01-29,-9.2641,52.70957,3408
NRA_000000001681,2020-01-30,-9.2641,52.70957,3678
NRA_000000001681,2020-01-31,-9.2641,52.70957,3903
NRA_000000001681,2020-02-01,-9.2641,52.70957,2926
NRA_000000001681,2020-02-02,-9.2641,52.70957,2679
NRA_000000001681,2020-02-03,-9.2641,52.70957,3434
NRA_000000001681,2020-02-04,-9.2641,52.70957,3657
NRA_000000001681,2020-02-05,-9.2641,52.70957,3563
NRA_000000001681,2020-02-06,-9.2641,52.70957,3771
NRA_000000001681,2020-02-07,-9.2641,52.70957,3964
NRA_000000001681,2020-02-08,-9.2641,52.70957,2741
NRA_000000001681,2020-02-09,-9.2641,52.70957,1885
NRA_000000001681,2020-02-10,-9.2641,52.70957,3145
NRA_000000001681,2020-02-11,-9.2641,52.70957,3335
NRA_000000001681,2020-02-12,-9.2641,52.70957,3593
NRA_000000001681,2020-02-13,-9.2641,52.70957,3701
NRA_000000001681,2020-02-14,-9.2641,52.70957,4178
NRA_000000001681,2020-02-15,-9.2641,52.70957,2689
NRA_000000001681,2020-02-16,-9.2641,52.70957,2096
NRA_000000001681,2020-02-17,-9.2641,52.70957,3603
NRA_000000001681,2020-02-18,-9.2641,52.70957,3880
NRA_000000001681,2020-02-19,-9.2641,52.70957,3683
NRA_000000001681,2020-02-20,-9.2641,52.70957,3882
NRA_000000001681,2020-02-21,-9.2641,52.70957,3898
NRA_000000001681,2020-02-22,-9.2641,52.70957,2976
NRA_000000001681,2020-02-23,-9.2641,52.70957,2732
NRA_000000001681,2020-02-24,-9.2641,52.70957,3476
NRA_000000001681,2020-02-25,-9.2641,52.70957,3478
NRA_000000001681,2020-02-26,-9.2641,52.70957,3566
NRA_000000001681,2020-02-27,-9.2641,52.70957,3748
NRA_000000001681,2020-02-28,-9.2641,52.70957,4032
NRA_000000001681,2020-02-29,-9.2641,52.70957,1585
NRA_000000001681,2020-03-01,-9.2641,52.70957,2742
NRA_000000001681,2020-03-02,-9.2641,52.70957,3358
NRA_000000001681,2020-03-03,-9.2641,52.70957,3688
NRA_000000001681,2020-03-04,-9.2641,52.70957,3669
NRA_000000001681,2020-03-05,-9.2641,52.70957,3877
NRA_000000001681,2020-03-06,-9.2641,52.70957,4013
NRA_000000001681,2020-03-07,-9.2641,52.70957,3132
NRA_000000001681,2020-03-08,-9.2641,52.70957,2994
NRA_000000001681,2020-03-09,-9.2641,52.70957,3645
NRA_000000001681,2020-03-10,-9.2641,52.70957,3605
NRA_000000001681,2020-03-11,-9.2641,52.70957,3675
NRA_000000001681,2020-03-12,-9.2641,52.70957,3596
NRA_000000001681,2020-03-13,-9.2641,52.70957,3527
NRA_000000001681,2020-03-14,-9.2641,52.70957,2485
NRA_000000001681,2020-03-15,-9.2641,52.70957,2673
NRA_000000001681,2020-03-16,-9.2641,52.70957,2971
NRA_000000001681,2020-03-17,-9.2641,52.70957,2280
NRA_000000001681,2020-03-18,-9.2641,52.70957,3071
NRA_000000001681,2020-03-19,-9.2641,52.70957,3015
NRA_000000001681,2020-03-20,-9.2641,52.70957,3460
NRA_000000001681,2020-03-21,-9.2641,52.70957,2239
NRA_000000001681,2020-03-22,-9.2641,52.70957,3118
NRA_000000001681,2020-03-23,-9.2641,52.70957,2538
NRA_000000001681,2020-03-24,-9.2641,52.70957,2715
NRA_000000001681,2020-03-25,-9.2641,52.70957,2380
NRA_000000001681,2020-03-26,-9.2641,52.70957,2523
NRA_000000001681,2020-03-27,-9.2641,52.70957,2899
NRA_000000001681,2020-03-28,-9.2641,52.70957,1239
NRA_000000001681,2020-03-29,-9.2641,52.70957,698
NRA_000000001681,2020-03-30,-9.2641,52.70957,1502
NRA_000000001681,2020-03-31,-9.2641,52.70957,1394
NRA_000000001681,2020-04-01,-9.2641,52.70957,1382
NRA_000000001681,2020-04-02,-9.2641,52.70957,1480
NRA_000000001681,2020-04-03,-9.2641,52.70957,1554
NRA_000000001681,2020-04-04,-9.2641,52.70957,1011
NRA_000000001681,2020-04-05,-9.2641,52.70957,764
NRA_000000001681,2020-04-06,-9.2641,52.70957,1434
NRA_000000001681,2020-04-07,-9.2641,52.70957,1560
NRA_000000001681,2020-04-09,-9.2641,52.70957,1450
NRA_000000001681,2020-04-11,-9.2641,52.70957,886
NRA_000000001681,2020-04-12,-9.2641,52.70957,452
NRA_000000001681,2020-04-13,-9.2641,52.70957,709
NRA_000000001681,2020-04-14,-9.2641,52.70957,1501
NRA_000000001681,2020-04-15,-9.2641,52.70957,1598
NRA_000000001681,2020-04-16,-9.2641,52.70957,1618
NRA_000000001681,2020-04-17,-9.2641,52.70957,1625
NRA_000000001681,2020-04-18,-9.2641,52.70957,979
NRA_000000001681,2020-04-19,-9.2641,52.70957,736
NRA_000000001681,2020-04-20,-9.2641,52.70957,1472
NRA_000000001681,2020-04-21,-9.2641,52.70957,1637
NRA_000000001681,2020-04-22,-9.2641,52.70957,1505
NRA_000000001681,2020-04-23,-9.2641,52.70957,1691
NRA_000000001681,2020-04-24,-9.2641,52.70957,1723
NRA_000000001681,2020-04-25,-9.2641,52.70957,1035
NRA_000000001681,2020-04-26,-9.2641,52.70957,776
NRA_000000001681,2020-04-27,-9.2641,52.70957,1717
NRA_000000001681,2020-04-28,-9.2641,52.70957,1631
NRA_000000001681,2020-04-29,-9.2641,52.70957,1765
NRA_000000001681,2020-04-30,-9.2641,52.70957,1648
NRA_000000001681,2020-05-01,-9.2641,52.70957,1744
NRA_000000001681,2020-05-02,-9.2641,52.70957,995
NRA_000000001681,2020-05-03,-9.2641,52.70957,699
NRA_000000001681,2020-05-04,-9.2641,52.70957,855
NRA_000000001681,2020-05-05,-9.2641,52.70957,1867
NRA_000000001681,2020-05-06,-9.2641,52.70957,1738
NRA_000000001681,2020-05-07,-9.2641,52.70957,1860
NRA_000000001691,2020-01-09,-9.62181,52.33982,6823
NRA_000000001691,2020-01-10,-9.62181,52.33982,7226
NRA_000000001691,2020-01-11,-9.62181,52.33982,5406
NRA_000000001691,2020-01-12,-9.62181,52.33982,4578
NRA_000000001691,2020-01-13,-9.62181,52.33982,5335
NRA_000000001691,2020-01-14,-9.62181,52.33982,6851
NRA_000000001691,2020-01-15,-9.62181,52.33982,6987
NRA_000000001691,2020-01-16,-9.62181,52.33982,6866
NRA_000000001691,2020-01-17,-9.62181,52.33982,7596
NRA_000000001691,2020-01-18,-9.62181,52.33982,5930
NRA_000000001691,2020-01-19,-9.62181,52.33982,4799
NRA_000000001691,2020-01-20,-9.62181,52.33982,7296
NRA_000000001691,2020-01-21,-9.62181,52.33982,7175
NRA_000000001691,2020-01-22,-9.62181,52.33982,7130
NRA_000000001691,2020-01-23,-9.62181,52.33982,7270
NRA_000000001691,2020-01-24,-9.62181,52.33982,7691
NRA_000000001691,2020-01-25,-9.62181,52.33982,5740
NRA_000000001691,2020-01-26,-9.62181,52.33982,4861
NRA_000000001691,2020-01-27,-9.62181,52.33982,6909
NRA_000000001691,2020-01-28,-9.62181,52.33982,7196
NRA_000000001691,2020-01-29,-9.62181,52.33982,7252
NRA_000000001691,2020-01-30,-9.62181,52.33982,7395
NRA_000000001691,2020-01-31,-9.62181,52.33982,7963
NRA_000000001691,2020-02-01,-9.62181,52.33982,6886
NRA_000000001691,2020-02-02,-9.62181,52.33982,4918
NRA_000000001691,2020-02-03,-9.62181,52.33982,6993
NRA_000000001691,2020-02-04,-9.62181,52.33982,7163
NRA_000000001691,2020-02-05,-9.62181,52.33982,7230
NRA_000000001691,2020-02-06,-9.62181,52.33982,7561
NRA_000000001691,2020-02-07,-9.62181,52.33982,7844
NRA_000000001691,2020-02-08,-9.62181,52.33982,5563
NRA_000000001691,2020-02-09,-9.62181,52.33982,4106
NRA_000000001691,2020-02-10,-9.62181,52.33982,6707
NRA_000000001691,2020-02-11,-9.62181,52.33982,7000
NRA_000000001691,2020-02-12,-9.62181,52.33982,7248
NRA_000000001691,2020-02-13,-9.62181,52.33982,7566
NRA_000000001691,2020-02-14,-9.62181,52.33982,7950
NRA_000000001691,2020-02-15,-9.62181,52.33982,5087
NRA_000000001691,2020-02-16,-9.62181,52.33982,3938
NRA_000000001691,2020-02-17,-9.62181,52.33982,7075
NRA_000000001691,2020-02-18,-9.62181,52.33982,7204
NRA_000000001691,2020-02-19,-9.62181,52.33982,7160
NRA_000000001691,2020-02-20,-9.62181,52.33982,7529
NRA_000000001691,2020-02-21,-9.62181,52.33982,7824
NRA_000000001691,2020-02-22,-9.62181,52.33982,5823
NRA_000000001691,2020-02-23,-9.62181,52.33982,5110
NRA_000000001691,2020-02-24,-9.62181,52.33982,6948
NRA_000000001691,2020-02-25,-9.62181,52.33982,7100
NRA_000000001691,2020-02-26,-9.62181,52.33982,7440
NRA_000000001691,2020-02-27,-9.62181,52.33982,7607
NRA_000000001691,2020-02-28,-9.62181,52.33982,8067
NRA_000000001691,2020-02-29,-9.62181,52.33982,4838
NRA_000000001691,2020-03-01,-9.62181,52.33982,4985
NRA_000000001691,2020-03-02,-9.62181,52.33982,6959
NRA_000000001691,2020-03-03,-9.62181,52.33982,7484
NRA_000000001691,2020-03-04,-9.62181,52.33982,7561
NRA_000000001691,2020-03-05,-9.62181,52.33982,7568
NRA_000000001691,2020-03-06,-9.62181,52.33982,7930
NRA_000000001691,2020-03-07,-9.62181,52.33982,6219
NRA_000000001691,2020-03-08,-9.62181,52.33982,5193
NRA_000000001691,2020-03-09,-9.62181,52.33982,7024
NRA_000000001691,2020-03-10,-9.62181,52.33982,7186
NRA_000000001691,2020-03-11,-9.62181,52.33982,7201
NRA_000000001691,2020-03-12,-9.62181,52.33982,7072
NRA_000000001691,2020-03-13,-9.62181,52.33982,6358
NRA_000000001691,2020-03-14,-9.62181,52.33982,4509
NRA_000000001691,2020-03-15,-9.62181,52.33982,3641
NRA_000000001691,2020-03-16,-9.62181,52.33982,5402
NRA_000000001691,2020-03-17,-9.62181,52.33982,2635
NRA_000000001691,2020-03-18,-9.62181,52.33982,4961
NRA_000000001691,2020-03-19,-9.62181,52.33982,4782
NRA_000000001691,2020-03-20,-9.62181,52.33982,4968
NRA_000000001691,2020-03-21,-9.62181,52.33982,3555
NRA_000000001691,2020-03-22,-9.62181,52.33982,3222
NRA_000000001691,2020-03-23,-9.62181,52.33982,4421
NRA_000000001691,2020-03-24,-9.62181,52.33982,4402
NRA_000000001691,2020-03-25,-9.62181,52.33982,4226
NRA_000000001691,2020-03-26,-9.62181,52.33982,4235
NRA_000000001691,2020-03-27,-9.62181,52.33982,4499
NRA_000000001691,2020-03-28,-9.62181,52.33982,2044
NRA_000000001691,2020-03-29,-9.62181,52.33982,1181
NRA_000000001691,2020-03-30,-9.62181,52.33982,2660
NRA_000000001691,2020-03-31,-9.62181,52.33982,2577
NRA_000000001691,2020-04-01,-9.62181,52.33982,2527
NRA_000000001691,2020-04-02,-9.62181,52.33982,2702
NRA_000000001691,2020-04-03,-9.62181,52.33982,2787
NRA_000000001691,2020-04-04,-9.62181,52.33982,1921
NRA_000000001691,2020-04-05,-9.62181,52.33982,1381
NRA_000000001691,2020-04-06,-9.62181,52.33982,2683
NRA_000000001691,2020-04-07,-9.62181,52.33982,2714
NRA_000000001691,2020-04-08,-9.62181,52.33982,2651
NRA_000000001691,2020-04-09,-9.62181,52.33982,2735
NRA_000000001691,2020-04-10,-9.62181,52.33982,2264
NRA_000000001691,2020-04-11,-9.62181,52.33982,1769
NRA_000000001691,2020-04-12,-9.62181,52.33982,880
NRA_000000001691,2020-04-13,-9.62181,52.33982,1146
NRA_000000001691,2020-04-14,-9.62181,52.33982,2768
NRA_000000001691,2020-04-15,-9.62181,52.33982,2765
NRA_000000001691,2020-04-16,-9.62181,52.33982,2872
NRA_000000001691,2020-04-17,-9.62181,52.33982,2920
NRA_000000001691,2020-04-18,-9.62181,52.33982,1798
NRA_000000001691,2020-04-19,-9.62181,52.33982,1247
NRA_000000001691,2020-04-20,-9.62181,52.33982,2804
NRA_000000001691,2020-04-21,-9.62181,52.33982,2903
NRA_000000001691,2020-04-22,-9.62181,52.33982,2868
NRA_000000001691,2020-04-23,-9.62181,52.33982,3145
NRA_000000001691,2020-04-24,-9.62181,52.33982,3022
NRA_000000001691,2020-04-25,-9.62181,52.33982,1865
NRA_000000001691,2020-04-26,-9.62181,52.33982,1444
NRA_000000001691,2020-04-27,-9.62181,52.33982,3027
NRA_000000001691,2020-04-28,-9.62181,52.33982,2923
NRA_000000001691,2020-04-29,-9.62181,52.33982,2964
NRA_000000001691,2020-04-30,-9.62181,52.33982,3045
NRA_000000001691,2020-05-01,-9.62181,52.33982,2856
NRA_000000001691,2020-05-02,-9.62181,52.33982,1768
NRA_000000001691,2020-05-03,-9.62181,52.33982,1332
NRA_000000001691,2020-05-04,-9.62181,52.33982,1478
NRA_000000001691,2020-05-05,-9.62181,52.33982,3394
NRA_000000001691,2020-05-06,-9.62181,52.33982,3416
NRA_000000001691,2020-05-07,-9.62181,52.33982,3442
NRA_000000001692,2020-01-09,-9.00779,52.60541,6546
NRA_000000001692,2020-01-10,-9.00779,52.60541,7137
NRA_000000001692,2020-01-11,-9.00779,52.60541,4830
NRA_000000001692,2020-01-12,-9.00779,52.60541,4030
NRA_000000001692,2020-01-13,-9.00779,52.60541,5449
NRA_000000001692,2020-01-14,-9.00779,52.60541,6306
NRA_000000001692,2020-01-15,-9.00779,52.60541,6241
NRA_000000001692,2020-01-16,-9.00779,52.60541,6362
NRA_000000001692,2020-01-17,-9.00779,52.60541,7087
NRA_000000001692,2020-01-18,-9.00779,52.60541,4454
NRA_000000001692,2020-01-19,-9.00779,52.60541,4289
NRA_000000001692,2020-01-20,-9.00779,52.60541,6550
NRA_000000001692,2020-01-21,-9.00779,52.60541,6590
NRA_000000001692,2020-01-22,-9.00779,52.60541,6548
NRA_000000001692,2020-01-23,-9.00779,52.60541,6605
NRA_000000001692,2020-01-24,-9.00779,52.60541,7180
NRA_000000001692,2020-01-25,-9.00779,52.60541,4587
NRA_000000001692,2020-01-26,-9.00779,52.60541,4362
NRA_000000001692,2020-01-27,-9.00779,52.60541,6531
NRA_000000001692,2020-01-28,-9.00779,52.60541,6735
NRA_000000001692,2020-01-29,-9.00779,52.60541,6712
NRA_000000001692,2020-01-30,-9.00779,52.60541,6997
NRA_000000001692,2020-01-31,-9.00779,52.60541,7818
NRA_000000001692,2020-02-01,-9.00779,52.60541,4731
NRA_000000001692,2020-02-02,-9.00779,52.60541,4232
NRA_000000001692,2020-02-03,-9.00779,52.60541,6529
NRA_000000001692,2020-02-04,-9.00779,52.60541,6653
NRA_000000001692,2020-02-05,-9.00779,52.60541,6747
NRA_000000001692,2020-02-06,-9.00779,52.60541,6977
NRA_000000001692,2020-02-07,-9.00779,52.60541,7485
NRA_000000001692,2020-02-08,-9.00779,52.60541,4589
NRA_000000001692,2020-02-09,-9.00779,52.60541,3237
NRA_000000001692,2020-02-10,-9.00779,52.60541,6112
NRA_000000001692,2020-02-11,-9.00779,52.60541,6243
NRA_000000001692,2020-02-12,-9.00779,52.60541,6837
NRA_000000001692,2020-02-13,-9.00779,52.60541,7005
NRA_000000001692,2020-02-14,-9.00779,52.60541,7566
NRA_000000001692,2020-02-15,-9.00779,52.60541,4185
NRA_000000001692,2020-02-16,-9.00779,52.60541,3450
NRA_000000001692,2020-02-17,-9.00779,52.60541,6458
NRA_000000001692,2020-02-18,-9.00779,52.60541,6700
NRA_000000001692,2020-02-19,-9.00779,52.60541,6783
NRA_000000001692,2020-02-20,-9.00779,52.60541,6947
NRA_000000001692,2020-02-21,-9.00779,52.60541,7102
NRA_000000001692,2020-02-22,-9.00779,52.60541,4692
NRA_000000001692,2020-02-23,-9.00779,52.60541,4208
NRA_000000001692,2020-02-24,-9.00779,52.60541,6434
NRA_000000001692,2020-02-25,-9.00779,52.60541,6461
NRA_000000001692,2020-02-26,-9.00779,52.60541,6862
NRA_000000001692,2020-02-27,-9.00779,52.60541,6998
NRA_000000001692,2020-02-28,-9.00779,52.60541,7553
NRA_000000001692,2020-02-29,-9.00779,52.60541,3483
NRA_000000001692,2020-03-01,-9.00779,52.60541,4445
NRA_000000001692,2020-03-02,-9.00779,52.60541,6634
NRA_000000001692,2020-03-03,-9.00779,52.60541,7041
NRA_000000001692,2020-03-04,-9.00779,52.60541,6973
NRA_000000001692,2020-03-05,-9.00779,52.60541,7153
NRA_000000001692,2020-03-06,-9.00779,52.60541,7646
NRA_000000001692,2020-03-07,-9.00779,52.60541,4584
NRA_000000001692,2020-03-08,-9.00779,52.60541,4166
NRA_000000001692,2020-03-09,-9.00779,52.60541,6412
NRA_000000001692,2020-03-10,-9.00779,52.60541,6594
NRA_000000001692,2020-03-11,-9.00779,52.60541,6607
NRA_000000001692,2020-03-12,-9.00779,52.60541,6751
NRA_000000001692,2020-03-13,-9.00779,52.60541,6359
NRA_000000001692,2020-03-14,-9.00779,52.60541,3547
NRA_000000001692,2020-03-15,-9.00779,52.60541,3459
NRA_000000001692,2020-03-16,-9.00779,52.60541,4913
NRA_000000001692,2020-03-17,-9.00779,52.60541,3052
NRA_000000001692,2020-03-18,-9.00779,52.60541,4243
NRA_000000001692,2020-03-19,-9.00779,52.60541,4370
NRA_000000001692,2020-03-20,-9.00779,52.60541,4874
NRA_000000001692,2020-03-21,-9.00779,52.60541,2783
NRA_000000001692,2020-03-22,-9.00779,52.60541,3648
NRA_000000001692,2020-03-23,-9.00779,52.60541,4124
NRA_000000001692,2020-03-24,-9.00779,52.60541,4670
NRA_000000001692,2020-03-25,-9.00779,52.60541,4506
NRA_000000001692,2020-03-26,-9.00779,52.60541,4657
NRA_000000001692,2020-03-27,-9.00779,52.60541,5174
NRA_000000001692,2020-03-29,-9.00779,52.60541,1250
NRA_000000001692,2020-03-30,-9.00779,52.60541,3112
NRA_000000001692,2020-03-31,-9.00779,52.60541,3011
NRA_000000001692,2020-04-01,-9.00779,52.60541,2976
NRA_000000001692,2020-04-02,-9.00779,52.60541,3083
NRA_000000001692,2020-04-03,-9.00779,52.60541,3256
NRA_000000001692,2020-04-04,-9.00779,52.60541,1879
NRA_000000001692,2020-04-05,-9.00779,52.60541,1264
NRA_000000001692,2020-04-06,-9.00779,52.60541,3080
NRA_000000001692,2020-04-07,-9.00779,52.60541,3226
NRA_000000001692,2020-04-08,-9.00779,52.60541,3194
NRA_000000001692,2020-04-09,-9.00779,52.60541,3039
NRA_000000001692,2020-04-10,-9.00779,52.60541,2450
NRA_000000001692,2020-04-11,-9.00779,52.60541,1460
NRA_000000001692,2020-04-12,-9.00779,52.60541,946
NRA_000000001692,2020-04-13,-9.00779,52.60541,1148
NRA_000000001692,2020-04-14,-9.00779,52.60541,2964
NRA_000000001692,2020-04-15,-9.00779,52.60541,2954
NRA_000000001692,2020-04-16,-9.00779,52.60541,3073
NRA_000000001692,2020-04-17,-9.00779,52.60541,3093
NRA_000000001692,2020-04-18,-9.00779,52.60541,1385
NRA_000000001692,2020-04-19,-9.00779,52.60541,1056
NRA_000000001692,2020-04-20,-9.00779,52.60541,2892
NRA_000000001692,2020-04-21,-9.00779,52.60541,2992
NRA_000000001692,2020-04-22,-9.00779,52.60541,3102
NRA_000000001692,2020-04-23,-9.00779,52.60541,3264
NRA_000000001692,2020-04-24,-9.00779,52.60541,3181
NRA_000000001692,2020-04-25,-9.00779,52.60541,1747
NRA_000000001692,2020-04-26,-9.00779,52.60541,1227
NRA_000000001692,2020-04-27,-9.00779,52.60541,3058
NRA_000000001692,2020-04-28,-9.00779,52.60541,2964
NRA_000000001692,2020-04-29,-9.00779,52.60541,2856
NRA_000000001692,2020-04-30,-9.00779,52.60541,2955
NRA_000000001692,2020-05-01,-9.00779,52.60541,2982
NRA_000000001692,2020-05-02,-9.00779,52.60541,1574
NRA_000000001692,2020-05-03,-9.00779,52.60541,1047
NRA_000000001692,2020-05-04,-9.00779,52.60541,1481
NRA_000000001692,2020-05-05,-9.00779,52.60541,3152
